,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
148,309.5,274.75,266.75,236.0,241.0,213.25,254.5,277.0,310.75,234.5,276.5,246.5,235.0,258.75
149,273.0,315.0,263.5,255.0,239.25,217.75,301.5,204.0,282.5,249.0,261.0,244.0,256.0,205.25
150,318.5,262.5,279.0,246.0,224.5,308.25,227.25,244.25,219.25,262.0,215.75,243.5,216.0,182.0
151,277.75,208.5,233.0,247.0,274.0,304.0,279.5,212.0,229.25,258.0,266.25,257.5,279.25,230.75
152,281.5,256.0,290.25,237.25,236.0,334.5,259.5,221.25,235.0,277.75,269.25,273.5,191.5,226.25
153,291.75,267.25,294.75,266.0,248.5,305.25,326.5,242.0,276.75,257.25,245.25,205.5,286.75,198.5
154,302.0,195.0,247.0,267.5,243.0,272.5,249.25,243.25,268.0,243.25,293.25,242.75,194.5,231.75
155,263.5,242.75,253.75,250.25,229.5,271.5,280.25,223.75,270.0,233.25,240.25,221.25,262.0,277.5
156,281.25,289.75,252.75,277.5,273.5,264.0,261.25,245.75,225.25,227.25,252.0,222.0,179.5,251.25
157,299.0,222.0,297.0,257.75,257.25,326.5,260.5,226.75,306.5,260.25,293.25,255.5,191.0,232.5
158,261.5,255.75,248.0,238.25,262.25,318.25,242.0,229.25,242.0,262.75,265.25,244.5,206.25,268.25
159,324.0,250.0,258.0,289.0,254.75,273.75,311.25,194.0,284.25,236.0,301.5,252.5,235.75,192.0
160,288.0,267.0,247.0,258.75,255.5,269.0,245.0,216.25,272.0,258.75,232.75,251.0,221.5,215.0
161,286.75,228.25,263.25,289.0,278.75,308.25,285.5,229.0,239.75,261.0,236.75,250.5,234.0,228.25
162,296.0,232.0,229.5,276.5,251.5,252.75,276.25,263.75,202.25,247.5,270.0,229.75,238.25,220.5
163,293.0,253.0,252.5,288.75,253.0,290.0,234.5,224.75,224.75,261.5,251.75,241.0,245.75,244.25
164,288.0,257.5,281.75,281.75,253.25,278.75,255.5,218.25,225.0,222.25,221.75,293.5,263.25,252.0
165,281.25,246.25,242.0,248.25,238.25,307.25,222.75,257.75,209.0,220.0,219.5,208.75,207.75,227.5
166,281.25,215.75,306.0,278.5,277.0,235.0,241.25,266.5,252.25,246.0,309.0,252.5,205.5,211.0
167,251.25,269.75,256.5,225.75,262.25,325.25,317.5,199.0,240.25,221.75,226.0,215.5,200.75,267.5
168,292.5,253.75,279.0,231.25,241.75,275.5,210.0,205.75,265.0,233.5,262.25,187.75,190.5,204.25
169,250.5,258.75,263.25,252.0,274.25,305.5,211.5,230.75,248.25,290.75,248.5,234.25,201.0,264.25
170,296.25,244.0,273.0,235.75,280.5,290.25,232.5,238.25,261.75,226.5,257.25,245.25,224.0,267.25
171,263.0,255.75,311.5,272.25,281.0,343.5,303.5,234.75,231.0,253.5,265.5,214.5,249.0,240.0
172,297.0,252.75,274.0,280.0,265.5,269.0,311.0,204.5,198.0,241.25,243.25,221.25,262.25,234.0
173,307.5,295.0,277.5,237.0,234.0,316.75,273.75,224.0,278.75,235.75,246.25,201.5,189.75,259.5
174,262.25,254.5,278.75,275.75,243.75,316.25,257.5,230.25,251.5,251.5,266.0,256.0,222.0,234.75
175,283.5,224.25,301.25,207.0,228.5,274.5,322.0,236.25,291.75,288.0,228.5,229.0,268.25,264.75
176,328.0,280.75,280.0,205.5,266.0,342.5,258.5,223.75,225.75,297.75,232.5,187.75,185.0,271.75
177,316.5,294.25,248.25,242.5,249.5,277.75,273.25,220.75,243.25,250.0,295.75,268.5,180.5,247.5
178,312.5,265.75,243.5,205.5,255.5,286.5,298.0,268.75,323.0,264.25,289.5,244.0,188.75,218.25
179,283.75,233.25,270.25,242.5,265.0,320.25,242.25,229.75,300.0,269.5,260.5,251.25,211.75,213.25
180,216.25,243.25,253.5,255.0,248.5,314.25,238.5,220.75,318.75,278.25,257.75,241.0,206.75,232.0
181,284.75,244.75,281.0,260.5,249.5,257.25,263.5,195.25,236.75,244.75,257.0,234.0,270.75,217.0
182,267.75,260.75,295.25,231.75,269.75,310.5,224.5,242.0,248.75,237.75,278.0,212.5,208.25,249.75
183,281.0,244.75,269.5,194.25,260.75,289.25,292.0,221.75,289.0,305.5,244.0,220.5,202.75,298.25
184,250.5,222.25,240.5,235.25,220.5,319.75,279.25,190.25,277.5,310.0,250.0,211.5,228.0,226.25
185,270.0,244.25,268.5,246.25,248.75,276.25,301.25,185.5,205.25,255.25,254.75,226.5,225.0,236.25
186,276.5,238.0,291.5,233.75,236.0,276.75,321.25,261.75,259.75,251.5,283.5,237.25,216.75,291.0
187,288.25,249.75,254.25,278.75,254.5,275.75,279.0,214.5,294.0,282.75,222.0,214.75,216.75,210.75
188,317.5,240.25,293.0,258.0,253.5,279.75,250.75,231.0,214.75,243.0,254.0,238.25,298.25,243.0
189,273.5,246.5,245.25,214.5,226.25,278.0,305.75,215.5,230.5,287.5,210.75,207.25,236.75,277.0
190,309.0,230.25,299.75,288.0,278.0,270.25,268.75,202.0,275.0,278.5,254.0,223.0,242.0,209.0
191,318.75,263.5,278.75,261.0,275.75,252.75,309.5,255.75,346.25,238.5,307.0,202.75,274.25,228.75
192,343.75,223.5,280.75,265.75,264.25,248.5,294.5,248.25,230.0,274.0,296.25,247.25,290.75,255.5
193,303.75,231.25,249.25,227.25,271.0,290.75,277.75,234.25,251.5,237.5,267.0,222.75,223.75,236.0
194,314.0,258.5,266.5,242.0,259.75,362.5,277.5,221.75,237.5,229.5,273.25,232.0,137.5,276.75
195,281.75,214.75,274.75,232.75,272.5,232.75,306.75,203.25,239.25,248.75,202.25,228.25,230.5,242.25
196,274.0,224.25,249.75,229.0,261.5,301.5,279.0,233.75,264.0,256.25,271.5,206.5,188.75,214.5
197,277.75,279.25,237.75,271.5,238.75,306.25,225.5,287.5,241.0,225.5,193.25,222.5,224.0,216.5
198,303.5,242.5,283.25,225.0,296.75,342.5,233.0,230.25,276.0,226.75,273.0,206.25,233.5,250.0
199,245.75,327.75,272.0,266.0,268.75,252.25,234.0,246.25,241.25,248.25,232.0,229.75,242.0,242.25
200,260.0,231.0,338.5,307.5,268.75,333.5,275.25,244.75,234.5,249.75,262.25,230.75,191.5,202.5
201,286.0,264.5,243.5,220.0,282.25,294.75,309.0,206.25,262.25,244.25,250.0,272.5,219.0,259.5
202,294.75,203.25,282.5,199.25,240.0,311.0,256.5,226.75,288.0,224.25,298.5,245.25,231.75,241.75
203,255.5,262.75,287.0,299.5,264.75,279.25,277.5,223.25,278.5,274.25,297.5,260.75,200.75,248.5
204,315.75,237.5,315.5,245.5,252.25,311.25,304.75,218.0,200.0,245.75,239.75,230.75,203.5,246.25
205,267.0,234.75,240.25,288.0,235.0,312.5,271.0,267.0,232.0,251.25,229.0,250.5,213.25,236.75
206,313.5,195.0,247.75,262.5,246.5,283.75,291.0,225.25,248.0,228.0,186.0,259.75,280.25,230.25
207,275.25,215.75,279.25,247.5,227.0,312.5,212.5,243.5,304.5,252.5,288.5,238.25,206.0,260.75
208,325.0,262.0,275.5,287.25,298.0,281.75,241.5,223.0,268.75,233.5,248.5,238.0,196.75,202.75
209,306.0,261.25,286.5,245.0,236.0,357.25,276.75,213.0,280.25,288.5,277.0,247.0,267.25,217.75
210,304.0,242.5,271.75,234.25,241.25,272.75,237.5,208.0,236.25,237.0,207.5,220.0,216.75,251.75
211,238.5,252.75,282.0,279.75,299.25,312.75,215.75,231.0,225.25,237.0,256.25,218.25,236.25,228.5
212,327.0,231.75,252.75,270.5,229.25,314.25,344.25,214.25,277.5,261.75,275.0,234.0,213.75,228.25
213,305.75,205.5,276.25,235.25,250.5,298.25,279.25,197.5,297.25,263.25,215.0,286.25,217.75,250.5
214,290.25,261.0,236.25,266.25,256.0,260.75,296.75,229.0,286.5,266.25,261.25,250.0,188.0,253.0
215,303.0,254.0,286.25,248.0,254.25,332.5,191.25,197.5,249.75,285.75,293.25,236.75,174.5,231.75
216,260.5,215.25,271.5,294.0,246.25,327.5,275.0,188.0,303.75,225.25,279.25,251.75,251.25,247.75
217,248.0,280.75,286.75,250.5,261.0,247.75,211.25,236.5,231.25,235.25,279.5,228.25,259.5,251.0
218,265.25,275.75,244.0,246.5,224.75,291.25,288.0,228.25,237.75,285.25,257.75,224.0,257.25,243.5
219,291.75,219.0,315.5,257.25,252.0,322.25,275.0,198.5,258.25,284.25,223.0,235.5,236.25,208.0
220,256.0,271.75,229.25,244.25,247.75,248.0,235.5,242.5,223.0,240.25,319.75,235.5,159.25,251.75
221,246.25,224.0,241.25,262.75,234.75,244.25,293.25,233.25,235.75,261.25,268.5,247.5,174.0,265.0
222,254.0,264.75,247.75,226.0,242.5,232.75,191.0,259.75,270.75,229.75,273.75,269.5,217.25,261.0
223,248.0,270.5,229.25,288.25,248.0,267.25,246.75,238.25,275.0,279.0,263.75,202.5,192.25,256.5
224,327.75,251.25,250.0,236.75,224.25,265.75,255.5,246.75,281.75,297.5,266.5,242.0,189.5,224.0
225,272.75,216.0,261.0,269.5,261.75,272.5,281.25,260.5,272.75,227.75,219.75,256.5,213.0,269.25
226,250.0,240.25,249.25,282.5,275.75,289.75,326.5,217.5,273.0,266.25,261.75,212.75,205.0,250.0
227,268.75,251.25,284.25,258.5,245.5,279.75,276.5,265.25,282.5,309.5,248.0,241.5,236.5,201.25
228,325.5,222.0,273.25,234.0,245.25,254.5,259.25,252.25,269.75,261.25,240.0,249.25,177.75,256.25
229,275.5,226.5,247.0,238.5,267.25,266.0,288.75,272.75,254.25,260.25,238.25,202.5,196.75,230.75
230,235.25,259.0,215.5,271.75,270.25,267.75,235.75,275.5,304.0,250.0,226.75,215.5,250.0,249.75
231,264.25,208.0,277.25,267.75,241.0,295.0,217.5,210.0,279.5,271.75,258.25,232.75,197.0,223.5
232,291.5,249.75,298.25,239.0,301.0,291.5,276.0,182.5,224.75,227.75,290.5,240.25,284.75,251.5
233,235.75,274.5,276.5,261.25,299.5,299.25,297.5,218.5,248.75,237.5,209.0,255.75,190.75,237.5
234,259.75,264.5,231.0,284.25,269.0,273.25,229.75,292.25,289.25,249.25,277.25,233.5,202.75,204.5
235,260.5,255.5,233.75,285.25,241.5,298.5,226.25,216.25,220.5,251.25,281.75,251.5,250.0,254.5
236,270.75,251.5,282.75,243.25,231.75,245.5,269.75,258.75,232.5,256.5,243.5,268.5,213.75,234.75
237,290.25,215.0,256.25,250.75,245.5,289.0,279.0,250.75,271.5,254.25,280.75,217.0,215.25,250.75
238,280.0,249.0,267.75,251.25,240.25,272.0,232.0,221.5,257.75,239.0,263.25,229.75,204.0,241.25
239,295.0,235.5,283.0,242.25,274.0,230.25,272.5,239.0,250.0,253.0,272.0,236.25,188.5,211.5
240,271.75,270.75,275.75,203.5,285.75,272.0,227.0,203.75,208.0,267.75,228.25,209.25,226.5,246.5
241,314.75,268.25,258.25,252.75,266.75,309.25,243.25,251.75,258.25,238.75,247.75,205.25,225.25,214.5
242,300.75,234.25,249.5,266.0,259.25,277.25,265.5,217.5,227.0,254.5,208.5,202.5,206.5,240.25
243,241.25,257.0,267.75,211.75,252.0,294.5,285.25,236.75,323.25,251.5,249.0,237.75,225.0,237.75
244,311.75,245.75,280.25,249.5,228.5,288.25,283.25,238.5,241.0,239.5,225.75,253.0,247.25,232.25
245,265.25,275.75,288.25,230.25,247.75,290.25,266.25,235.5,248.0,265.5,277.25,275.5,222.0,246.25
246,267.0,248.75,243.75,249.0,243.75,271.5,245.5,218.25,272.0,251.5,228.75,244.0,218.5,223.5
247,255.25,275.75,252.5,243.5,247.25,263.75,248.5,213.75,276.25,252.25,274.0,226.25,173.25,235.5
248,320.75,219.0,265.5,252.25,266.5,373.25,251.0,217.25,286.0,233.25,241.75,232.0,218.0,243.0
249,245.25,283.0,298.25,232.25,261.0,295.75,233.25,198.75,249.0,241.75,272.25,265.25,258.75,189.5
250,247.0,246.75,263.0,275.75,230.0,325.0,252.75,221.5,267.5,239.0,223.75,223.5,186.25,252.5
251,241.25,221.0,297.5,268.5,256.0,270.25,274.75,204.75,279.25,227.5,214.25,212.75,204.25,246.75
252,316.25,239.5,262.5,237.75,232.5,304.75,257.25,232.25,204.5,268.25,232.25,258.5,261.25,225.0
253,269.75,231.75,266.0,259.0,243.25,278.75,226.5,242.0,284.5,254.25,268.25,215.5,205.25,273.0
254,236.75,278.0,259.5,268.0,264.0,269.5,209.25,217.75,275.25,279.25,233.25,227.75,261.0,265.0
255,303.75,237.0,254.0,259.25,254.75,279.75,316.25,215.5,213.0,238.25,252.0,293.5,236.75,202.25
256,298.25,260.0,268.0,235.25,237.0,265.75,283.0,232.0,292.75,289.5,219.5,249.0,221.75,193.0
257,269.5,275.0,234.5,228.75,275.75,294.75,280.75,222.75,236.75,209.0,300.5,241.5,208.25,228.75
258,282.25,257.0,249.75,289.25,293.5,303.5,294.5,216.25,216.0,212.25,294.75,222.0,324.75,226.0
259,284.25,231.5,259.25,257.5,235.5,283.75,316.5,269.5,288.0,200.75,219.0,215.5,206.5,241.75
260,300.5,246.0,251.75,221.0,229.25,233.0,237.5,225.25,270.75,273.25,228.75,261.0,171.0,227.5
261,311.5,223.75,275.5,249.5,243.75,295.0,238.0,254.0,244.25,272.0,248.25,223.0,209.5,220.75
262,305.0,193.75,300.25,239.75,262.5,264.0,254.5,227.5,234.25,264.25,230.0,234.25,221.75,262.5
263,294.75,212.0,288.25,287.75,233.5,333.25,264.75,225.5,269.25,264.75,248.5,248.25,253.0,244.75
264,309.0,285.75,269.25,249.0,275.75,284.75,264.0,245.25,228.0,266.25,193.0,253.5,230.5,254.25
265,308.75,218.25,226.75,233.25,267.5,280.25,301.25,240.5,273.0,237.5,232.0,267.25,209.25,270.5
266,283.5,199.0,290.75,201.5,211.75,315.75,266.5,251.75,248.0,258.75,282.25,246.0,236.0,209.75
267,329.75,253.25,258.0,279.75,244.75,305.75,305.75,201.75,288.75,244.25,253.75,245.75,264.5,253.0
268,287.0,227.75,236.25,258.0,294.0,325.25,230.0,211.5,284.75,225.75,256.0,243.25,239.0,221.0
269,314.0,283.0,345.25,263.25,245.0,278.0,304.0,264.75,184.75,225.0,251.75,271.75,211.0,243.0
270,215.25,236.5,265.5,194.25,281.5,236.5,283.75,248.75,280.0,224.25,267.5,244.5,209.75,268.0
271,271.5,224.25,239.25,226.25,286.75,288.5,255.25,254.5,291.75,232.0,226.75,231.0,205.25,211.25
272,277.25,273.25,301.75,266.25,282.25,307.0,197.5,226.25,291.5,254.75,268.25,232.75,244.5,219.25
273,241.75,265.75,235.75,225.25,256.75,274.5,252.5,211.75,296.25,254.5,257.5,244.75,281.5,237.75
274,278.75,273.0,228.5,265.75,253.25,256.5,309.5,271.5,290.5,277.25,301.25,228.75,240.5,260.75
275,277.25,283.25,263.75,249.0,228.25,286.0,218.0,217.5,221.75,248.25,223.25,290.5,168.25,223.25
276,254.75,260.5,212.75,258.5,249.0,269.25,214.25,201.75,268.0,237.75,242.25,239.25,224.0,279.75
277,267.75,251.0,278.5,248.75,304.25,259.5,303.25,253.5,322.5,217.75,263.25,265.75,226.75,239.75
278,281.25,262.25,256.75,258.5,288.0,274.5,217.25,234.25,282.75,267.0,261.5,230.5,302.75,196.0
279,291.75,225.75,291.5,268.75,264.0,265.0,260.75,249.75,259.5,283.5,266.0,234.25,184.0,242.25
280,323.5,232.0,273.25,240.5,262.5,306.25,268.75,194.5,250.75,277.0,194.25,230.0,192.5,253.75
281,260.75,234.5,273.0,278.5,245.0,290.5,240.75,250.75,286.0,247.75,229.25,236.0,195.75,243.5
282,274.0,250.25,263.75,204.25,287.25,285.75,278.75,199.25,245.75,280.75,262.75,222.25,173.75,181.25
283,259.0,226.0,232.0,258.0,252.75,259.75,245.5,183.75,244.0,271.25,257.75,220.75,188.5,214.25
284,285.0,255.25,258.5,262.5,216.75,273.0,197.5,236.0,245.75,249.25,215.75,249.5,199.5,215.25
285,284.0,247.75,255.75,229.25,234.25,306.75,296.0,191.5,307.25,244.5,264.5,267.5,230.25,219.0
286,300.25,230.5,276.75,250.0,250.5,274.5,231.5,234.5,226.0,270.75,256.25,274.75,180.25,238.5
287,215.75,242.75,292.25,229.5,232.25,280.75,308.75,234.5,253.75,239.25,274.75,227.25,195.25,227.25
288,305.25,243.75,257.75,195.5,241.75,236.0,237.25,196.75,220.25,255.75,220.25,215.25,251.25,243.5
289,324.0,268.25,231.75,220.0,258.25,246.75,326.0,246.25,218.5,248.0,235.25,215.0,243.25,177.25
290,279.5,215.25,284.5,270.5,208.25,297.0,285.25,243.0,244.0,259.75,195.5,255.0,217.5,230.0
291,304.5,316.75,245.75,229.0,246.75,311.0,291.5,260.75,246.0,233.5,217.0,237.75,208.5,220.75
292,310.75,247.25,266.5,281.75,247.0,303.5,235.0,258.5,264.25,266.5,258.0,244.25,227.75,232.25
293,332.5,215.25,256.75,251.25,278.75,267.75,271.75,248.75,226.25,304.25,283.25,260.25,214.5,237.75
294,295.25,237.5,300.25,240.5,247.75,220.75,257.25,222.75,213.0,249.5,242.5,226.75,233.5,186.25
295,333.5,212.75,248.25,255.25,278.0,313.0,235.75,265.5,239.5,284.5,234.75,210.0,229.25,270.5
296,291.0,209.0,229.5,275.75,302.5,278.75,232.5,259.0,301.0,253.0,259.5,227.75,141.0,181.75
297,259.25,264.5,279.0,248.5,261.25,293.75,255.75,243.75,283.5,230.75,306.25,236.0,241.5,216.75
298,242.0,258.5,265.25,255.5,232.0,312.25,262.5,214.75,279.5,229.5,215.0,222.25,240.0,250.5
299,291.5,255.0,279.75,257.25,261.75,294.5,233.0,233.0,230.0,233.0,271.75,192.25,234.5,281.5
